"","upwind_dist_km","site_Dd18O","site_DW","site_DP","dist_inland_km","M_factorChange","site_region"
"99",238.07677375248,-0.43495258148607,-1.46213827330174,6.04764889648088e-05,3000,2.53521126760563,"inland"
"100",-2661.92322624752,0.000318472596405606,5.35563573507147e-05,1.54910518156029e-10,100,2.14285714285714,"coast"
"101",-1261.92322624752,0.00531620310550984,0.00439189876499313,1.26041180801314e-08,1500,2.14285714285714,"middle"
"102",238.07677375248,-0.335338613645431,-1.08565899074346,4.61879561341167e-05,3000,2.14285714285714,"inland"
"103",-2661.92322624752,0.000246624515809479,3.93562363569799e-05,1.1383697381685e-10,100,1.85567010309278,"coast"
"104",-1261.92322624752,0.00411452889226283,0.00322743305871853,9.26210352228933e-09,1500,1.85567010309278,"middle"
"105",238.07677375248,-0.259669692347253,-0.803958679379228,3.52630958372616e-05,3000,1.85567010309278,"inland"
"106",-2661.92322624752,0.000189346036960636,2.84879950811501e-05,8.24008318379261e-11,100,1.63636363636364,"coast"
"107",-1261.92322624752,0.00315703046438465,0.00233618590714713,6.70430636747214e-09,1500,1.63636363636364,"middle"
"108",238.07677375248,-0.199144118531946,-0.58534359772667,2.66428172387285e-05,3000,1.63636363636364,"inland"
"109",-2661.92322624752,0.000141505359985139,1.99166531871242e-05,5.76084266824383e-11,100,1.46341463414634,"coast"
"110",-1261.92322624752,0.00235785558255763,0.00163329006286972,4.68710940817741e-09,1500,1.46341463414634,"middle"
"111",238.07677375248,-0.148541490938681,-0.411093342488744,1.96681109872642e-05,3000,1.46341463414634,"inland"
"112",-2661.92322624752,9.99438528603847e-05,1.30334163088719e-05,3.76988303245405e-11,100,1.32352941176471,"coast"
"113",-1261.92322624752,0.00166419297431553,0.00106882446498702,3.06721626294412e-09,1500,1.32352941176471,"middle"
"114",238.07677375248,-0.104650882214785,-0.270052293453581,1.39060923439056e-05,3000,1.32352941176471,"inland"
"115",-2661.92322624752,6.30327139372611e-05,7.53123679686496e-06,2.17839120358757e-11,100,1.20805369127517,"coast"
"116",-1261.92322624752,0.00104881727225337,0.000617611462530476,1.77235353126468e-09,1500,1.20805369127517,"middle"
"117",238.07677375248,-0.0658428253089705,-0.156676634586994,9.05683981063828e-06,3000,1.20805369127517,"inland"
"118",-2661.92322624752,3.11363662630626e-05,3.37641482417439e-06,9.76619390284476e-12,100,1.11111111111111,"coast"
"119",-1261.92322624752,0.000517707415381707,0.000276888898390837,7.94581193085174e-10,1500,1.11111111111111,"middle"
"120",238.07677375248,-0.0324973073285717,-0.0706323996938139,4.90074814643473e-06,3000,1.11111111111111,"inland"
"121",-2580.92509437736,-0.000925475193813696,-0.000197580310157264,-5.7149426877179e-10,100,4,"coast"
"122",-1180.92509437736,-0.0154952617241744,-0.0162041883758448,-4.6489004585657e-08,1500,4,"middle"
"123",319.07490562264,-1.07416647431469,-3.69324079088293,9.86615326050512e-05,3000,4,"inland"
"124",-2580.92509437736,-0.000670030633420637,-0.00013794733540351,-3.99008297119496e-10,100,3.10344827586207,"coast"
"125",-1180.92509437736,-0.0112126726746764,-0.0113132369277409,-3.2459544867426e-08,1500,3.10344827586207,"middle"
"126",319.07490562264,-0.785770967729582,-2.66268721380198,7.44289652106523e-05,3000,3.10344827586207,"inland"
"127",-2580.92509437736,-0.000505417258045426,-9.98236901352811e-05,-2.88737028508517e-10,100,2.53521126760563,"coast"
"128",-1180.92509437736,-0.00845325047504897,-0.00818654700745469,-2.34896815870913e-08,1500,2.53521126760563,"middle"
"129",319.07490562264,-0.596056112802223,-1.96788887129258,5.70168949995251e-05,3000,2.53521126760563,"inland"
"130",-2580.92509437736,-0.000389180646487297,-7.33593029167423e-05,-2.12189667976614e-10,100,2.14285714285714,"coast"
"131",-1180.92509437736,-0.00650528356826996,-0.00601613917969956,-1.72626991077097e-08,1500,2.14285714285714,"middle"
"132",319.07490562264,-0.460268753495585,-1.46780858371233,4.39468320343679e-05,3000,2.14285714285714,"inland"
"133",-2580.92509437736,-0.000301405761793383,-5.39191935402528e-05,-1.55959758393095e-10,100,1.85567010309278,"coast"
"134",-1180.92509437736,-0.00503490188341615,-0.00442183761901305,-1.26883232610793e-08,1500,1.85567010309278,"middle"
"135",319.07490562264,-0.356794058094523,-1.09070322971634,3.37914219377997e-05,3000,1.85567010309278,"inland"
"136",-2580.92509437736,-0.00023143764815714,-3.90403660119887e-05,-1.12923191712124e-10,100,1.63636363636364,"coast"
"137",-1180.92509437736,-0.00386349817194098,-0.00320162730508855,-9.18714025436928e-09,1500,1.63636363636364,"middle"
"138",319.07490562264,-0.273836321047827,-0.796315094463989,2.56802087232494e-05,3000,1.63636363636364,"inland"
"139",-2580.92509437736,-0.000173006241221962,-2.73057186959136e-05,-7.89810591602692e-11,100,1.46341463414634,"coast"
"140",-1180.92509437736,-0.00288600473841161,-0.00223928065747714,-6.42576012776212e-09,1500,1.46341463414634,"middle"
"141",319.07490562264,-0.204371470174936,-0.560596412354613,1.90541164769075e-05,3000,1.46341463414634,"inland"
"142",-2580.92509437736,-0.000122250102485566,-1.7881074533932e-05,-5.17205360503026e-11,100,1.32352941176471,"coast"
"143",-1180.92509437736,-0.00203775797957828,-0.00146638139510458,-4.20792576941143e-09,1500,1.32352941176471,"middle"
"144",319.07490562264,-0.144073211427842,-0.369130793861736,1.3536163254499e-05,3000,1.32352941176471,"inland"
"145",-2580.92509437736,-7.71679318223306e-05,-1.03441114873704e-05,-2.99200728415597e-11,100,1.20805369127517,"coast"
"146",-1180.92509437736,-0.00128525511944311,-0.000848291765535691,-2.43427980329186e-09,1500,1.20805369127517,"middle"
"147",319.07490562264,-0.0907481631535756,-0.214777802192266,8.85800768785804e-06,3000,1.20805369127517,"inland"
"148",-2580.92509437736,-3.81747554678569e-05,-4.64548665490838e-06,-1.34369502219236e-11,100,1.11111111111111,"coast"
"149",-1180.92509437736,-0.000635292430439804,-0.000380962575988519,-1.09322781168962e-09,1500,1.11111111111111,"middle"
"150",319.07490562264,-0.0448961091169542,-0.0972233513573357,4.81678702534496e-06,3000,1.11111111111111,"inland"
"151",-2499.07879911009,0.00113091332132331,0.000270569747641503,7.82619286705203e-10,100,4,"coast"
"152",-1099.07879911009,0.0189662207511487,0.0221862535744819,6.36887312545052e-08,1500,4,"middle"
"153",400.921200889909,-1.34796282618477,-4.52160393462093,9.04188423833054e-05,3000,4,"inland"
"154",-2499.07879911009,0.00081877315938339,0.000188924532238843,5.46460941377818e-10,100,3.10344827586207,"coast"
"155",-1099.07879911009,0.0137238529874795,0.0154919769214743,4.44673139488172e-08,1500,3.10344827586207,"middle"
"156",400.921200889909,-0.989502936895148,-3.28787320311779,6.94090308482203e-05,3000,3.10344827586207,"inland"
"157",-2499.07879911009,0.000617631640831284,0.000136728115528228,3.95483394906933e-10,100,2.53521126760563,"coast"
"158",-1099.07879911009,0.010346107505943,0.0112120520688066,3.21803426189942e-08,1500,2.53521126760563,"middle"
"159",400.921200889909,-0.752277528394019,-2.44417013260665,5.38110672858742e-05,3000,2.53521126760563,"inland"
"160",-2499.07879911009,0.000475609348127293,0.000100494671606555,2.90678708140808e-10,100,2.14285714285714,"coast"
"161",-1099.07879911009,0.00796180566986493,0.00824093364517609,2.36516906941352e-08,1500,2.14285714285714,"middle"
"162",400.921200889909,-0.581774357961473,-1.83084342614719,4.18433169404135e-05,3000,2.14285714285714,"inland"
"163",-2499.07879911009,0.000368370980718957,7.38783591955894e-05,2.13691501966358e-10,100,1.85567010309278,"coast"
"164",-1099.07879911009,0.00616226983229939,0.00605836043569496,1.73870677876219e-08,1500,1.85567010309278,"middle"
"165",400.921200889909,-0.451449986784369,-1.36493172071535,3.23965469858882e-05,3000,1.85567010309278,"inland"
"166",-2499.07879911009,0.000282897337999799,5.35069629208351e-05,1.54767645801999e-10,100,1.63636363636364,"coast"
"167",-1099.07879911009,0.00472888237545988,0.00438784825067984,1.25924929042458e-08,1500,1.63636363636364,"middle"
"168",400.921200889909,-0.346735580265212,-0.999170443504372,2.47606770476755e-05,3000,1.63636363636364,"inland"
"169",-2499.07879911009,0.000211527172222503,3.74399927665081e-05,1.08294281840073e-10,100,1.46341463414634,"coast"
"170",-1099.07879911009,0.00353304310840574,0.00307029257182734,8.81111973638336e-09,1500,1.46341463414634,"middle"
"171",400.921200889909,-0.258923150259993,-0.705026546074787,1.84636899144304e-05,3000,1.46341463414634,"inland"
"172",-2499.07879911009,0.000149539621463468,2.45343431757306e-05,7.09649857391745e-11,100,1.32352941176471,"coast"
"173",-1099.07879911009,0.00249556589337896,0.00201196590158048,5.77384218522725e-09,1500,1.32352941176471,"middle"
"174",400.921200889909,-0.182642247186227,-0.465299939135473,1.31781904267739e-05,3000,1.32352941176471,"inland"
"175",-2499.07879911009,9.44757009291308e-05,1.42090990635779e-05,4.10994639878223e-11,100,1.20805369127517,"coast"
"176",-1099.07879911009,0.00157522066202009,0.00116523752589615,3.34389873241439e-09,1500,1.20805369127517,"middle"
"177",400.921200889909,-0.11517141836892,-0.271501174899115,8.66423686551256e-06,3000,1.20805369127517,"inland"
"178",-2499.07879911009,4.68055055824479e-05,6.39228098719968e-06,1.84895108257125e-11,100,1.11111111111111,"coast"
"179",-1099.07879911009,0.000779689406704698,0.000524209750551563,1.50431740369696e-09,1500,1.11111111111111,"middle"
"180",400.921200889909,-0.0571129533862846,-0.123395579739551,4.73421554674359e-06,3000,1.11111111111111,"inland"
"181",-2416.36638940032,0.00113091332132331,0.000270569747641503,7.82619286705203e-10,100,4,"coast"
"182",-1016.36638940032,0.0189662207511487,0.0221862535744819,6.36887312545052e-08,1500,4,"middle"
"183",483.633610599683,-1.34796282618477,-4.52160393462093,9.04188423833054e-05,3000,4,"inland"
"184",-2416.36638940032,0.00081877315938339,0.000188924532238843,5.46460941377818e-10,100,3.10344827586207,"coast"
"185",-1016.36638940032,0.0137238529874795,0.0154919769214743,4.44673139488172e-08,1500,3.10344827586207,"middle"
"186",483.633610599683,-0.989502936895148,-3.28787320311779,6.94090308482203e-05,3000,3.10344827586207,"inland"
"187",-2416.36638940032,0.000617631640831284,0.000136728115528228,3.95483394906933e-10,100,2.53521126760563,"coast"
"188",-1016.36638940032,0.010346107505943,0.0112120520688066,3.21803426189942e-08,1500,2.53521126760563,"middle"
"189",483.633610599683,-0.752277528394019,-2.44417013260665,5.38110672858742e-05,3000,2.53521126760563,"inland"
"190",-2416.36638940032,0.000475609348127293,0.000100494671606555,2.90678708140808e-10,100,2.14285714285714,"coast"
"191",-1016.36638940032,0.00796180566986493,0.00824093364517609,2.36516906941352e-08,1500,2.14285714285714,"middle"
"192",483.633610599683,-0.581774357961473,-1.83084342614719,4.18433169404135e-05,3000,2.14285714285714,"inland"
"193",-2416.36638940032,0.000368370980718957,7.38783591955894e-05,2.13691501966358e-10,100,1.85567010309278,"coast"
"194",-1016.36638940032,0.00616226983229939,0.00605836043569496,1.73870677876219e-08,1500,1.85567010309278,"middle"
"195",483.633610599683,-0.451449986784369,-1.36493172071535,3.23965469858882e-05,3000,1.85567010309278,"inland"
"196",-2416.36638940032,0.000282897337999799,5.35069629208351e-05,1.54767645801999e-10,100,1.63636363636364,"coast"
"197",-1016.36638940032,0.00472888237545988,0.00438784825067984,1.25924929042458e-08,1500,1.63636363636364,"middle"
"198",483.633610599683,-0.346735580265212,-0.999170443504372,2.47606770476755e-05,3000,1.63636363636364,"inland"
"199",-2416.36638940032,0.000211527172222503,3.74399927665081e-05,1.08294281840073e-10,100,1.46341463414634,"coast"
"200",-1016.36638940032,0.00353304310840574,0.00307029257182734,8.81111973638336e-09,1500,1.46341463414634,"middle"
"201",483.633610599683,-0.258923150259993,-0.705026546074787,1.84636899144304e-05,3000,1.46341463414634,"inland"
"202",-2416.36638940032,0.000149539621463468,2.45343431757306e-05,7.09649857391745e-11,100,1.32352941176471,"coast"
"203",-1016.36638940032,0.00249556589337896,0.00201196590158048,5.77384218522725e-09,1500,1.32352941176471,"middle"
"204",483.633610599683,-0.182642247186227,-0.465299939135473,1.31781904267739e-05,3000,1.32352941176471,"inland"
"205",-2416.36638940032,9.44757009291308e-05,1.42090990635779e-05,4.10994639878223e-11,100,1.20805369127517,"coast"
"206",-1016.36638940032,0.00157522066202009,0.00116523752589615,3.34389873241439e-09,1500,1.20805369127517,"middle"
"207",483.633610599683,-0.11517141836892,-0.271501174899115,8.66423686551256e-06,3000,1.20805369127517,"inland"
"208",-2416.36638940032,4.68055055824479e-05,6.39228098719968e-06,1.84895108257125e-11,100,1.11111111111111,"coast"
"209",-1016.36638940032,0.000779689406704698,0.000524209750551563,1.50431740369696e-09,1500,1.11111111111111,"middle"
"210",483.633610599683,-0.0571129533862846,-0.123395579739551,4.73421554674359e-06,3000,1.11111111111111,"inland"
"211",-2332.76933821165,-0.00138203936617121,-0.000370561104602984,-1.07183246151032e-09,100,4,"coast"
"212",-932.769338211652,-0.0232232206326399,-0.0303929339232241,-8.71768278074025e-08,1500,4,"middle"
"213",567.230661788348,-1.61061419236386,-5.28080127098562,8.30765465549645e-05,3000,4,"inland"
"214",-2332.76933821165,-0.00100059401908492,-0.000258766616859418,-7.48472865053063e-10,100,3.10344827586207,"coast"
"215",-932.769338211652,-0.0168028698207534,-0.0212227757837979,-6.08823934536095e-08,1500,3.10344827586207,"middle"
"216",567.230661788348,-1.18625160124297,-3.87047997349205,6.48270858877307e-05,3000,3.10344827586207,"inland"
"217",-2332.76933821165,-0.000754802018554379,-0.000187295295098977,-5.41745300326074e-10,100,2.53521126760563,"coast"
"218",-932.769338211652,-0.0126665010866667,-0.015360620310247,-4.40694202825869e-08,1500,2.53521126760563,"middle"
"219",567.230661788348,-0.903794774040345,-2.89312216564529,5.08355332130377e-05,3000,2.53521126760563,"inland"
"220",-2332.76933821165,-0.000581262289078843,-0.000137681563352032,-3.98239561485536e-10,100,2.14285714285714,"coast"
"221",-932.769338211652,-0.00974702385747594,-0.0112914394588728,-3.23970151607598e-08,1500,2.14285714285714,"middle"
"222",567.230661788348,-0.699964081103843,-2.17593049029772,3.98668387196526e-05,3000,2.14285714285714,"inland"
"223",-2332.76933821165,-0.000450236164128981,-0.000101236280265482,-2.92822896776047e-10,100,1.85567010309278,"coast"
"224",-932.769338211652,-0.00754389759105578,-0.00830239816465195,-2.38220513009823e-08,1500,1.85567010309278,"middle"
"225",567.230661788348,-0.543708079201566,-1.62729712602247,3.10735105028517e-05,3000,1.85567010309278,"inland"
"226",-2332.76933821165,-0.000345814518576404,-7.33418845229039e-05,-2.12139285826719e-10,100,1.63636363636364,"coast"
"227",-932.769338211652,-0.00578939087025887,-0.00601471066908488,-1.72586005199753e-08,1500,1.63636363636364,"middle"
"228",567.230661788348,-0.417889904466451,-1.19427655939143,2.38818633323232e-05,3000,1.63636363636364,"inland"
"229",-2332.76933821165,-0.000258635644012628,-5.13409144105026e-05,-1.48502163982379e-10,100,1.46341463414634,"coast"
"230",-932.769338211652,-0.00432602586353248,-0.00421039234280585,-1.20816269021294e-08,1500,1.46341463414634,"middle"
"231",567.230661788348,-0.312230022188387,-0.844585349601463,1.78957295338618e-05,3000,1.46341463414634,"inland"
"232",-2332.76933821165,-0.000182927655134613,-3.36667695037818e-05,-9.73802186416827e-11,100,1.32352941176471,"coast"
"233",-932.769338211652,-0.00305679112555524,-0.00276094296167884,-7.92264034100141e-09,1500,1.32352941176471,"middle"
"234",567.230661788348,-0.220380825922128,-0.558662538956849,1.28316950885809e-05,3000,1.32352941176471,"inland"
"235",-2332.76933821165,-0.000115669218980763,-1.95203220627604e-05,-5.64620148392155e-11,100,1.20805369127517,"coast"
"236",-932.769338211652,-0.00193092817446505,-0.00160081292995073,-4.59368082261031e-09,1500,1.20805369127517,"middle"
"237",567.230661788348,-0.139125799405893,-0.326888916521789,8.47535875629018e-06,3000,1.20805369127517,"inland"
"238",-2332.76933821165,-5.73894297639654e-05,-8.79691275912364e-06,-2.54448414446187e-11,100,1.11111111111111,"coast"
"239",-932.769338211652,-0.000957053876926572,-0.000721409875339418,-2.0701803055343e-09,1500,1.11111111111111,"middle"
"240",567.230661788348,-0.0691523929026161,-0.149158215601659,4.65300172340091e-06,3000,1.11111111111111,"inland"
"241",-2248.26851760781,0.00168904997277508,0.000507555635294921,1.46810301184652e-09,100,4,"coast"
"242",-848.268517607814,0.0284394185576797,0.0416148657239575,1.19496848043715e-07,1500,4,"middle"
"243",651.731482392186,-1.86261219796258,-5.97823397324561,7.65104058904441e-05,3000,4,"inland"
"244",-2248.26851760781,0.00122287379433761,0.00035446384415394,1.02528311965525e-09,100,3.10344827586207,"coast"
"245",-848.268517607814,0.0205762709949431,0.0290644797562081,8.34424348406619e-08,1500,3.10344827586207,"middle"
"246",651.731482392186,-1.37624202763154,-4.41416374458893,6.06348806454445e-05,3000,3.10344827586207,"inland"
"247",-2248.26851760781,0.000922495754895891,0.000256590259930078,7.4218365225695e-10,100,2.53521126760563,"coast"
"248",-848.268517607814,0.0155103656760414,0.0210400736909264,6.03974010188877e-08,1500,2.53521126760563,"middle"
"249",651.731482392186,-1.05072133370421,-3.31668368835428,4.80695104085855e-05,3000,2.53521126760563,"inland"
"250",-2248.26851760781,0.000710427936811975,0.000188648437806194,5.45662340724166e-10,100,2.14285714285714,"coast"
"251",-848.268517607814,0.0119350110054928,0.0154693385913802,4.44023187271084e-08,1500,2.14285714285714,"middle"
"252",651.731482392186,-0.814898961938981,-2.50414342348743,3.80078451457041e-05,3000,2.14285714285714,"inland"
"253",-2248.26851760781,0.000550325572890031,0.000138739524260245,4.01301367529698e-10,100,1.85567010309278,"coast"
"254",-848.268517607814,0.00923724609069865,0.0113769838082547,3.26538050741151e-08,1500,1.85567010309278,"middle"
"255",651.731482392186,-0.633602933073352,-1.87840721184211,2.98177606274034e-05,3000,1.85567010309278,"inland"
"256",-2248.26851760781,0.000422746570638566,0.000100540109755798,2.90810137222022e-10,100,1.63636363636364,"coast"
"257",-848.268517607814,0.00708921073178104,0.00824465959658482,2.36623856219548e-08,1500,1.63636363636364,"middle"
"258",651.731482392186,-0.487320043990325,-1.38197804849125,2.30415762864592e-05,3000,1.63636363636364,"inland"
"259",-2248.26851760781,0.00031625046148509,7.04105061117843e-05,2.03660803716268e-10,100,1.46341463414634,"coast"
"260",-848.268517607814,0.00529806370874741,0.00577398852494326,1.65708681753644e-08,1500,1.46341463414634,"middle"
"261",651.731482392186,-0.364305342684279,-0.979463482788294,1.73492017503298e-05,3000,1.46341463414634,"inland"
"262",-2248.26851760781,0.000223779867747353,4.6203521122834e-05,1.33642595410023e-10,100,1.32352941176471,"coast"
"263",-848.268517607814,0.00374495132815511,0.00378893891106458,1.08736094461107e-08,1500,1.32352941176471,"middle"
"264",651.731482392186,-0.257297472736395,-0.64931619927577,1.24962249904529e-05,3000,1.32352941176471,"inland"
"265",-2248.26851760781,0.000141622451432788,2.68197671786652e-05,7.75755212969803e-11,100,1.20805369127517,"coast"
"266",-848.268517607814,0.00236738723347063,0.00219938267048292,6.31169988004482e-09,1500,1.20805369127517,"middle"
"267",651.731482392186,-0.16261541785767,-0.380980991334734,8.29121382879237e-06,3000,1.20805369127517,"inland"
"268",-2248.26851760781,7.03692581982551e-05,1.21075155234962e-05,3.50206849942538e-11,100,1.11111111111111,"coast"
"269",-848.268517607814,0.00117496505858128,0.000992894966771019,2.84931730450523e-09,1500,1.11111111111111,"middle"
"270",651.731482392186,-0.0810144841671967,-0.174519769225263,4.57311566373005e-06,3000,1.11111111111111,"inland"
"271",-2162.84417248251,-0.00206442235295423,-0.00069527176701456,-2.01103450619213e-09,100,4,"coast"
"272",-762.844172482506,-0.0348477721414664,-0.0570324705411025,-1.63520831843811e-07,1500,4,"middle"
"273",737.155827517494,-2.10453696596302,-6.62031594684152,7.06167704113973e-05,3000,4,"inland"
"274",-2162.84417248251,-0.00149464468512939,-0.00048560407542908,-1.40458697375502e-09,100,3.10344827586207,"coast"
"275",-762.844172482506,-0.025209465853604,-0.0398303869566732,-1.14229973538659e-07,1500,3.10344827586207,"middle"
"276",737.155827517494,-1.5597773883661,-4.92219470164276,5.67905544101317e-05,3000,3.10344827586207,"inland"
"277",-2162.84417248251,-0.00112752638548042,-0.000351560407793272,-1.01687403643817e-09,100,2.53521126760563,"coast"
"278",-762.844172482506,-0.0190008127144425,-0.0288343089873635,-8.27081618314453e-08,1500,2.53521126760563,"middle"
"279",737.155827517494,-1.19323463903809,-3.71662882846082,4.54944561084019e-05,3000,2.53521126760563,"inland"
"280",-2162.84417248251,-0.000868354792848969,-0.000258509849459188,-7.4773017776932e-10,100,2.14285714285714,"coast"
"281",-762.844172482506,-0.0146196357728723,-0.0212017148603891,-6.0821995020481e-08,1500,2.14285714285714,"middle"
"282",737.155827517494,-0.926691381679778,-2.81648241877178,3.62576274188855e-05,3000,2.14285714285714,"inland"
"283",-2162.84417248251,-0.00067270780168549,-0.000190156318716106,-5.50020690349648e-10,100,1.85567010309278,"coast"
"284",-762.844172482506,-0.0113144795881315,-0.0155952783232038,-4.47424900348092e-08,1500,1.85567010309278,"middle"
"285",737.155827517494,-0.721209886746732,-2.11883667783438,2.86250729454991e-05,3000,1.85567010309278,"inland"
"286",-2162.84417248251,-0.00051682374557771,-0.00013783939934342,-3.98696096136927e-10,100,1.63636363636364,"coast"
"287",-762.844172482506,-0.00868346987592528,-0.0113043844814982,-3.24341501410787e-08,1500,1.63636363636364,"middle"
"288",737.155827517494,-0.555078517462282,-1.56260512728737,2.22377501732049e-05,3000,1.63636363636364,"inland"
"289",-2162.84417248251,-0.000386720659606432,-9.65735848765803e-05,-2.79336210378658e-10,100,1.46341463414634,"coast"
"290",-762.844172482506,-0.00649026479004888,-0.00791999568454571,-2.27249580510972e-08,1500,1.46341463414634,"middle"
"291",737.155827517494,-0.41518634021287,-1.10984589285294,1.68231179294261e-05,3000,1.46341463414634,"inland"
"292",-2162.84417248251,-0.000273768754111003,-6.34156066467995e-05,-1.83427841038213e-10,100,1.32352941176471,"coast"
"293",-762.844172482506,-0.00458914370582431,-0.00520064433831635,-1.49229062861399e-08,1500,1.32352941176471,"middle"
"294",737.155827517494,-0.29341771346636,-0.737356664078909,1.21713414942689e-05,3000,1.32352941176471,"inland"
"295",-2162.84417248251,-0.000173406562997691,-3.68528695062764e-05,-1.0659592140043e-10,100,1.20805369127517,"coast"
"296",-762.844172482506,-0.00290312976947149,-0.00302223224786502,-8.67238603471227e-09,1500,1.20805369127517,"middle"
"297",737.155827517494,-0.185655125602868,-0.433817101711607,8.11164490699696e-06,3000,1.20805369127517,"inland"
"298",-2162.84417248251,-8.62884135255371e-05,-1.66659739022634e-05,-4.82058904445015e-11,100,1.11111111111111,"coast"
"299",-762.844172482506,-0.0014427753586288,-0.00136673344263727,-3.92198215330236e-09,1500,1.11111111111111,"middle"
"300",737.155827517494,-0.0927046521996822,-0.199489020388704,4.4945267605459e-06,3000,1.11111111111111,"inland"
"301",-2076.47589283779,0.00252344965823159,0.000952508538908603,2.75514647795944e-09,100,4,"coast"
"302",-676.475892837794,0.0426986087446179,0.0780834333275848,2.24341440508655e-07,1500,4,"middle"
"303",823.524107162206,-2.33677718874137,-7.21260536230503,6.53088689713125e-05,3000,4,"inland"
"304",-2076.47589283779,0.00182697387662856,0.000665329802693293,1.92446889336667e-09,100,3.10344827586207,"coast"
"305",-676.475892837794,0.0308885606014053,0.0545475537461257,1.56664031053752e-07,1500,3.10344827586207,"middle"
"306",823.524107162206,-1.73703414650717,-5.39748422130415,5.32578134290546e-05,3000,3.10344827586207,"inland"
"307",-2076.47589283779,0.00137824068313641,0.000481731127045748,1.3934051589019e-09,100,2.53521126760563,"coast"
"308",-676.475892837794,0.0232803678649196,0.0394978902263787,1.13414285479881e-07,1500,2.53521126760563,"middle"
"309",823.524107162206,-1.33142073149062,-4.0945662987904,4.30938972605621e-05,3000,2.53521126760563,"inland"
"310",-2076.47589283779,0.00106147138034807,0.000354279889876352,1.02475103088469e-09,100,2.14285714285714,"coast"
"311",-676.475892837794,0.0179116629750453,0.0290493983827886,8.33991178136471e-08,1500,2.14285714285714,"middle"
"312",823.524107162206,-1.03538501240041,-3.11386621934634,3.46083105964362e-05,3000,2.14285714285714,"inland"
"313",-2076.47589283779,0.000822365620156695,0.000260655786512132,7.53943176302668e-10,100,1.85567010309278,"coast"
"314",-676.475892837794,0.0138618973894999,0.0213734079866725,6.13545802502372e-08,1500,1.85567010309278,"middle"
"315",823.524107162206,-0.806551768062769,-2.34911835836819,2.74915765436838e-05,3000,1.85567010309278,"inland"
"316",-2076.47589283779,0.000631879478740771,0.000188996587773715,5.46669361369695e-10,100,1.63636363636364,"coast"
"317",-676.475892837794,0.0106387329495972,0.0154978851054892,4.4484276502866e-08,1500,1.63636363636364,"middle"
"318",823.524107162206,-0.621177807562656,-1.73646600658415,2.14684730202739e-05,3000,1.63636363636364,"inland"
"319",-2076.47589283779,0.000472923182281981,0.00013247269468053,3.83174648687669e-10,100,1.46341463414634,"coast"
"320",-676.475892837794,0.00795261878905329,0.010863114703497,3.11786710134297e-08,1500,1.46341463414634,"middle"
"321",823.524107162206,-0.464880379872246,-1.23590592333292,1.63165564222265e-05,3000,1.46341463414634,"inland"
"322",-2076.47589283779,0.000334943254021169,8.70492410740553e-05,2.51788033727839e-10,100,1.32352941176471,"coast"
"323",-676.475892837794,0.00562494075495579,0.00713839599450239,2.0487033050279e-08,1500,1.32352941176471,"middle"
"324",823.524107162206,-0.328745898278471,-0.822873693191323,1.18566343274325e-05,3000,1.32352941176471,"inland"
"325",-2076.47589283779,0.000212334698712624,5.06449735908632e-05,1.46489401846599e-10,100,1.20805369127517,"coast"
"326",-676.475892837794,0.00356090501107964,0.00415315490569412,1.19189138922274e-08,1500,1.20805369127517,"middle"
"327",823.524107162206,-0.208246303777249,-0.48543417564262,7.93650562694925e-06,3000,1.20805369127517,"inland"
"328",-2076.47589283779,0.000105813947604005,2.29434013263585e-05,6.63632238558413e-11,100,1.11111111111111,"coast"
"329",-676.475892837794,0.00177200410977907,0.0018815001197936,5.39942700875887e-09,1500,1.11111111111111,"middle"
"330",823.524107162206,-0.104221631001433,-0.224073822273198,4.41720745128475e-06,3000,1.11111111111111,"inland"
"331",-1989.14258451374,-0.00308484851097024,-0.00130506794022267,-3.77480064094298e-09,100,4,"coast"
"332",-589.142584513744,-0.0523729261231454,-0.10707885791917,-3.06775670797721e-07,1500,4,"middle"
"333",910.857415486256,-2.55987728854545,-7.75997801603461,6.05133029159521e-05,3000,4,"inland"
"334",-1989.14258451374,-0.00223340898808377,-0.000911676322516541,-2.63696383738537e-09,100,3.10344827586207,"coast"
"335",-589.142584513744,-0.0378782180382453,-0.0747902198035604,-2.14376575818775e-07,1500,3.10344827586207,"middle"
"336",910.857415486256,-1.9083131329205,-5.84266171340271,5.00048517765142e-05,3000,3.10344827586207,"inland"
"337",-1989.14258451374,-0.00168485726681489,-0.000660173370846451,-1.90951538774271e-09,100,2.53521126760563,"coast"
"338",-589.142584513744,-0.0285431288385984,-0.0541526442305482,-1.55270791231589e-07,1500,2.53521126760563,"middle"
"339",910.857415486256,-1.46546392243907,-4.45198160560878,4.08530115877278e-05,3000,2.53521126760563,"inland"
"340",-1989.14258451374,-0.00129764833167734,-0.000485583809627599,-1.40452835631035e-09,100,2.14285714285714,"coast"
"341",-589.142584513744,-0.0219575282419671,-0.0398287243945603,-1.14225208373739e-07,1500,2.14285714285714,"middle"
"342",910.857415486256,-1.1411011634006,-3.39715884340844,3.30526567824877e-05,3000,2.14285714285714,"inland"
"343",-1989.14258451374,-0.00100539991099158,-0.000357332231779139,-1.03356870943274e-09,100,1.85567010309278,"coast"
"344",-589.142584513744,-0.0169911908100007,-0.0293077686003116,-8.40656199691155e-08,1500,1.85567010309278,"middle"
