"","upwind_dist_km","site_Dd18O","site_DW","dist_inland_km","site_region"
"171",6476.42850644301,-4.38471773146965,-15.6928581701802,3000,"inland"
"172",3757.50802841839,-3.08321641629883,-14.8167230583474,100,"coast"
"173",5157.50802841839,-3.79432003883806,-15.4625939989121,1500,"middle"
"174",6657.50802841839,-4.23063164088955,-15.7456878893746,3000,"inland"
"175",3942.88232433532,-3.01906644649863,-14.9842310755644,100,"coast"
"176",5342.88232433532,-3.67288187765258,-15.5479453297401,1500,"middle"
"177",6842.88232433532,-4.07793965240799,-15.7949029871597,3000,"inland"
"178",4132.76007724476,-2.9486581895225,-15.133791805821,100,"coast"
"179",5532.76007724476,-3.55066312753649,-15.6258435933346,1500,"middle"
"180",7032.76007724476,-3.92739569598854,-15.8407653861822,3000,"inland"
"181",4360.27613359482,-2.87325656461523,-15.2674618415206,100,"coast"
"182",5760.27613359482,-3.42853372675112,-15.6970039999712,1500,"middle"
"183",7260.27613359482,-3.7796115636034,-15.8834975077358,3000,"inland"
"184",4560.70377619387,-2.79397562815875,-15.3870355637021,100,"coast"
"185",5960.70377619387,-3.30721438831139,-15.7620446371802,1500,"middle"
"186",7460.70377619387,-3.63507239178273,-15.9232906815685,3000,"inland"
"187",4766.40643149752,-2.71179217313189,-15.4940833101043,100,"coast"
"188",6166.40643149752,-3.18729473851387,-15.8215042395573,1500,"middle"
"189",7666.40643149752,-3.49415244662621,-15.9603126360147,3000,"inland"
"190",4977.66928605994,-2.62755878276244,-15.589983288017,100,"coast"
"191",6377.66928605994,-3.06925107216705,-15.8758572200252,1500,"middle"
"192",7877.66928605994,-3.35713068223809,-15.9947139032428,3000,"inland"
"193",5194.80129785582,-2.54201619775307,-15.6759483488211,100,"coast"
"194",6594.80129785582,-2.95346305775934,-15.9255260100637,1500,"middle"
"195",8094.80129785582,-3.22420552400449,-16.0266330337344,3000,"inland"
"196",5418.13791388971,-2.41262383147367,-15.7885743335124,100,"coast"
"197",6818.13791388971,-2.78464383932775,-15.9920685835651,1500,"middle"
"198",8318.13791388971,-3.03277131297663,-16.0701418895013,3000,"inland"
"199",5648.04418761517,-2.32641706890546,-15.8541170729875,100,"coast"
"200",7048.04418761517,-2.67565413793613,-16.0316166514093,1500,"middle"
"201",8548.04418761517,-2.91054610974717,-16.0964162450165,3000,"inland"
"202",5884.91836889226,-2.24077211098639,-15.9129627998556,100,"coast"
"203",7284.91836889226,-2.56969110069327,-16.0676724576768,1500,"middle"
"204",8784.91836889226,-2.79266075536766,-16.1206468421598,3000,"inland"
"205",6129.19605513054,-2.11414678768451,-15.9901884722874,100,"coast"
"206",7529.19605513054,-2.41664547995768,-16.1158177058106,1500,"middle"
"207",9029.19605513054,-2.62392457937033,-16.1534203412772,3000,"inland"
"208",6381.35501229459,-2.0313893763767,-16.0351960492372,100,"coast"
"209",7781.35501229459,-2.31864148455752,-16.1443291823727,1500,"middle"
"210",9281.35501229459,-2.51675944448304,-16.1730576749238,3000,"inland"
"211",6641.92079982367,-1.91032724118689,-16.094309264985,100,"coast"
"212",8041.92079982367,-2.17775153037303,-16.1823029761362,1500,"middle"
"213",9541.92079982367,-2.36382744243491,-16.1994802968851,3000,"inland"
"214",6911.47336589769,-1.79348268950807,-16.1446966550277,100,"coast"
"215",8311.47336589769,-2.04420495364721,-16.2151590116031,1500,"middle"
"216",9811.47336589769,-2.22001548805961,-16.2225916361576,3000,"inland"
"217",7190.65482112093,-1.71814966084205,-16.1740935456289,100,"coast"
"218",8590.65482112093,-1.95922105089541,-16.2345408603959,1500,"middle"
"219",10090.6548211209,-2.12904560910177,-16.2363346298141,3000,"inland"
"220",7480.17865268398,-1.6092237055918,-16.2127375020404,100,"coast"
"221",8880.17865268398,-1.83772184978026,-16.2602636289812,1500,"middle"
"222",10380.178652684,-1.999684558188,-16.254700109781,3000,"inland"
"223",7780.84071167997,-1.50535993532208,-16.2457071347305,100,"coast"
"224",9180.84071167997,-1.72323978032485,-16.2824325572014,1500,"middle"
"225",10680.84071168,-1.87850455426131,-16.2706444252319,3000,"inland"
"226",8093.53239948897,-1.40666169351644,-16.2738426010216,100,"coast"
"227",9493.53239948897,-1.61556450078715,-16.3015161978275,1500,"middle"
"228",10993.532399489,-1.76512290038378,-16.2844562716638,3000,"inland"
"229",8419.25660349508,-1.28312737171965,-16.3050548308442,100,"coast"
"230",9819.25660349508,-1.48216782976907,-16.3228673415667,1500,"middle"
"231",11319.2566034951,-1.62540898109653,-16.3000044467274,3000,"inland"
"232",8759.14710005761,-1.19645757687636,-16.3245044575075,100,"coast"
"233",10159.1471000576,-1.38940637630869,-16.3362693088794,1500,"middle"
"234",11659.1471000576,-1.52871955490275,-16.30981542785,3000,"inland"
"235",9114.49237136043,-1.08867102195864,-16.3460901931075,100,"coast"
"236",10514.4923713604,-1.27491019307457,-16.3512314314972,1500,"middle"
"237",12014.4923713604,-1.40987329087894,-16.3208155441365,3000,"inland"
"238",9486.76509871814,-1.01347192684076,-16.3595460263869,100,"coast"
"239",10886.7650987181,-1.19555693611406,-16.360605636284,1500,"middle"
"240",12386.7650987181,-1.32781410454141,-16.327732741881,3000,"inland"
"241",9944.75172217799,-0.898366811280304,-16.3777532094761,100,"coast"
"242",11344.751722178,-1.07486737666473,-16.3733481719048,1500,"middle"
"243",12844.751722178,-1.20347152198119,-16.337166713426,3000,"inland"
"244",10359.8713825188,-0.8149691079401,-16.389240607907,100,"coast"
"245",11759.8713825188,-0.987969185786586,-16.3814224125082,1500,"middle"
"246",13259.8713825188,-1.11427444826706,-16.3431631755162,3000,"inland"
"247",10798.2806638004,-0.738767966373954,-16.3985521225189,100,"coast"
"248",12198.2806638004,-0.9089445392374,-16.3879870239197,1500,"middle"
"249",13698.2806638004,-1.03339045912332,-16.3480491708494,3000,"inland"
"250",11262.7489608868,-0.65288631282201,-16.4077528934075,100,"coast"
"251",12662.7489608868,-0.820286268910952,-16.394490989812,1500,"middle"
"252",14162.7489608868,-0.942899413048481,-16.3528994802279,3000,"inland"
"253",11756.5710366855,-0.576529594446096,-16.4148310467475,100,"coast"
"254",13156.5710366855,-0.741803533775842,-16.3995063135755,1500,"middle"
"255",14656.5710366855,-0.863010584650326,-16.3566460660466,3000,"inland"
"256",12283.7089327583,-0.508782717089207,-16.4202767424076,100,"coast"
"257",13683.7089327583,-0.67242784287147,-16.4033719503417,1500,"middle"
"258",15183.7089327583,-0.79255615183671,-16.3595376229262,3000,"inland"
"259",12848.9852878035,-0.437638104689997,-16.4251808622535,100,"coast"
"260",14248.9852878035,-0.599822604386513,-16.4068583774071,1500,"middle"
"261",15748.9852878035,-0.718982633504339,-16.3621483767532,3000,"inland"
"262",13458.3521690396,-0.376268862455231,-16.4287617175935,100,"coast"
"263",14858.3521690396,-0.537391618821492,-16.4094072062952,1500,"middle"
"264",16358.3521690396,-0.65584741944591,-16.3640587370584,3000,"inland"
"265",14119.2738344757,-0.31536709004909,-16.4317378255233,100,"coast"
"266",15519.2738344757,-0.475611681228894,-16.4115275953754,1500,"middle"
"267",17019.2738344757,-0.59348497997469,-16.3656490811288,3000,"inland"
"268",14841.2867774795,-0.264318243295425,-16.4338001678532,100,"coast"
"269",16241.2867774795,-0.423957690214083,-16.4129980274655,1500,"middle"
"270",17741.2867774795,-0.541429759168155,-16.3667525289406,3000,"inland"
"271",15636.8457393242,-0.216095186711285,-16.4353940174984,100,"coast"
"272",17036.8457393242,-0.375270057238919,-16.4141350310739,1500,"middle"
"273",18536.8457393242,-0.492434399651409,-16.367606093831,3000,"inland"
"274",16522.651050741,-0.172454931475552,-16.4365449607152,100,"coast"
"275",17922.651050741,-0.331297282981091,-16.4149564056639,1500,"middle"
"276",19422.651050741,-0.448241755936607,-16.3682228904832,3000,"inland"
"277",17521.8286124768,-0.134502012027027,-16.4373241152342,100,"coast"
"278",18921.8286124768,-0.293121992323453,-16.4155126076309,1500,"middle"
"279",20421.8286124768,-0.40991984226546,-16.3686406457233,3000,"inland"
"280",18667.7179851411,-0.102709816561353,-16.4378197763066,100,"coast"
"281",20067.7179851411,-0.261190780714071,-16.4158665023062,1500,"middle"
"282",21567.7179851411,-0.37789737106253,-16.3689064867254,3000,"inland"
"283",20010.9425177615,-0.0734628405116844,-16.4381503408765,100,"coast"
"284",21410.9425177615,-0.231853643380187,-16.4161025488015,1500,"middle"
"285",22910.9425177615,-0.348501487783981,-16.3690838172273,3000,"inland"
"286",21633.9036566958,-0.0508790814792714,-16.4383237088202,100,"coast"
"287",23033.9036566958,-0.209224887835147,-16.416226354829,1500,"middle"
"288",24533.9036566958,-0.3258438280207,-16.3691768317631,3000,"inland"
"289",23684.6082806989,-0.0332370048049535,-16.4384095020502,100,"coast"
"290",25084.6082806989,-0.191562585027283,-16.4162876240462,1500,"middle"
"291",26584.6082806989,-0.30816892215868,-16.3692228641261,3000,"inland"
"292",26472.4687322196,-0.0199896438147773,-16.4384451628894,100,"coast"
"293",27872.4687322196,-0.178308683108086,-16.4163130916757,1500,"middle"
"294",29372.4687322196,-0.29491133766546,-16.3692419985345,3000,"inland"
"295",30846.5655106569,-0.0116925763141706,-16.4384547899009,100,"coast"
"296",32246.5655106569,-0.170011339328258,-16.4163199669702,1500,"middle"
"297",33746.5655106569,-0.286614241457595,-16.3692471641241,3000,"inland"
"298",47100,-0.00799061378209398,-16.4384558568253,100,"coast"
"299",48500,-0.166310224167465,-16.4163207289336,1500,"middle"
"300",50000,-0.282913885674363,-16.369247736608,3000,"inland"
